strategy_id,variant_id,symbol,market,timeframe,timestamp,direction,status,reason_code,context_note,setup_note,split_name
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T14:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-20T15:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T09:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T10:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T11:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T12:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:35:00-05:00,long,skipped,weak_channel_resumption,"tight bullish channel detected, but resumption bar is weak",waiting for stronger continuation bar after micro pullback,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T13:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T14:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:15:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:20:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:25:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-23T15:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:30:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:35:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:40:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:45:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:50:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T09:55:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T10:00:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T10:05:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
SF-004,quality_filter,SPY,US,5m,2026-02-24T10:10:00-05:00,both,skipped,tight_channel_context_missing,tight-channel / Always-In context was not strong enough,waiting for low-overlap channel plus micro-pullback structure,in_sample
