trade_id,session_key,split,direction,filter_state,breakout_timestamp,follow_through_timestamp,entry_timestamp,exit_timestamp,time_bucket,raw_entry_price,executed_entry_price,stop_price,target_price,exit_price,executed_exit_price,risk_per_share,quantity,pnl_per_share,pnl_cash,pnl_r,equity_after_close,exit_reason
PA-SC-002-2026-02-27-01,2026-02-27,in_sample,short,neutral,2026-02-27T11:40:00-05:00,2026-02-27T11:45:00-05:00,2026-02-27T11:50:00-05:00,2026-02-27T11:50:00-05:00,midday_1100_1330,684.6300,684.5515,685.5300,683.7300,685.5300,685.6086,0.9000,36,-1.0571,-38.0556,-1.1746,24868.9564,stop_hit
PA-SC-002-2026-02-27-02,2026-02-27,in_sample,long,neutral,2026-02-27T15:15:00-05:00,2026-02-27T15:20:00-05:00,2026-02-27T15:25:00-05:00,2026-02-27T15:35:00-05:00,late_1330_1600,685.8400,685.9186,685.1100,686.5700,685.1100,685.0315,0.7300,36,-0.8871,-31.9356,-1.2152,24837.0208,stop_hit
PA-SC-002-2026-03-02-01,2026-03-02,in_sample,long,neutral,2026-03-02T10:00:00-05:00,2026-03-02T10:10:00-05:00,2026-03-02T10:15:00-05:00,2026-03-02T14:15:00-05:00,open_0930_1100,684.9350,685.0135,682.3900,687.4800,687.4800,687.4013,2.5450,36,2.3878,85.9608,0.9382,24922.9816,target_hit
PA-SC-002-2026-03-03-01,2026-03-03,in_sample,long,neutral,2026-03-03T11:00:00-05:00,2026-03-03T11:05:00-05:00,2026-03-03T11:10:00-05:00,2026-03-03T11:45:00-05:00,midday_1100_1330,674.5700,674.6475,671.7400,677.4000,677.4000,677.3223,2.8300,35,2.6748,93.6180,0.9452,25016.5996,target_hit
PA-SC-002-2026-03-03-02,2026-03-03,in_sample,long,neutral,2026-03-03T13:30:00-05:00,2026-03-03T13:35:00-05:00,2026-03-03T13:40:00-05:00,2026-03-03T14:30:00-05:00,late_1330_1600,681.3500,681.4281,679.6600,683.0400,679.6600,679.5820,1.6900,36,-1.8461,-66.4596,-1.0924,24950.1400,stop_hit
PA-SC-002-2026-03-04-01,2026-03-04,in_sample,long,neutral,2026-03-04T10:05:00-05:00,2026-03-04T10:15:00-05:00,2026-03-04T10:20:00-05:00,2026-03-04T15:55:00-05:00,open_0930_1100,684.4600,684.5384,681.3600,687.5600,685.1650,685.0865,3.1000,32,0.5481,17.5392,0.1768,24967.6792,session_close
PA-SC-002-2026-03-05-01,2026-03-05,in_sample,short,neutral,2026-03-05T12:15:00-05:00,2026-03-05T12:25:00-05:00,2026-03-05T12:30:00-05:00,2026-03-05T12:45:00-05:00,midday_1100_1330,678.5100,678.4321,680.5900,676.4300,676.4300,676.5076,2.0800,36,1.9245,69.2820,0.9252,25036.9612,target_hit
PA-SC-002-2026-03-05-02,2026-03-05,in_sample,long,trend_supportive,2026-03-05T15:10:00-05:00,2026-03-05T15:15:00-05:00,2026-03-05T15:20:00-05:00,2026-03-05T15:25:00-05:00,late_1330_1600,679.1200,679.1979,678.1600,680.0800,680.0800,680.0020,0.9600,36,0.8041,28.9476,0.8376,25065.9088,target_hit
PA-SC-002-2026-03-06-01,2026-03-06,in_sample,short,neutral,2026-03-06T15:20:00-05:00,2026-03-06T15:25:00-05:00,2026-03-06T15:30:00-05:00,2026-03-06T15:55:00-05:00,late_1330_1600,672.2300,672.1528,673.9600,670.5000,672.4900,672.5672,1.7300,37,-0.4144,-15.3328,-0.2395,25050.5760,session_close
PA-SC-002-2026-03-09-01,2026-03-09,in_sample,long,neutral,2026-03-09T10:40:00-04:00,2026-03-09T10:45:00-04:00,2026-03-09T10:50:00-04:00,2026-03-09T11:25:00-04:00,open_0930_1100,667.6100,667.6868,665.6100,669.6100,669.6100,669.5330,2.0000,37,1.8462,68.3094,0.9231,25118.8854,target_hit
PA-SC-002-2026-03-09-02,2026-03-09,in_sample,long,neutral,2026-03-09T12:40:00-04:00,2026-03-09T12:45:00-04:00,2026-03-09T12:50:00-04:00,2026-03-09T13:00:00-04:00,midday_1100_1330,671.9700,672.0472,671.0700,672.8700,671.0700,670.9929,0.9000,37,-1.0543,-39.0091,-1.1714,25079.8763,stop_hit
PA-SC-002-2026-03-09-03,2026-03-09,in_sample,short,neutral,2026-03-09T13:15:00-04:00,2026-03-09T13:20:00-04:00,2026-03-09T13:25:00-04:00,2026-03-09T14:20:00-04:00,midday_1100_1330,669.0400,668.9631,670.8000,667.2800,670.8000,670.8771,1.7600,37,-1.9140,-70.8180,-1.0875,25009.0583,stop_hit
PA-SC-002-2026-03-10-01,2026-03-10,in_sample,long,neutral,2026-03-10T10:30:00-04:00,2026-03-10T10:35:00-04:00,2026-03-10T10:40:00-04:00,2026-03-10T11:00:00-04:00,open_0930_1100,679.5700,679.6480,677.6200,681.5200,681.5200,681.4418,1.9500,36,1.7938,64.5768,0.9199,25073.6351,target_hit
PA-SC-002-2026-03-10-02,2026-03-10,in_sample,short,neutral,2026-03-10T15:25:00-04:00,2026-03-10T15:30:00-04:00,2026-03-10T15:35:00-04:00,2026-03-10T15:55:00-04:00,late_1330_1600,677.0400,676.9623,678.6500,675.4300,677.0500,677.1277,1.6100,37,-0.1654,-6.1198,-0.1027,25067.5153,session_close
PA-SC-002-2026-03-13-01,2026-03-13,in_sample,short,neutral,2026-03-13T10:40:00-04:00,2026-03-13T10:50:00-04:00,2026-03-13T10:55:00-04:00,2026-03-13T11:35:00-04:00,open_0930_1100,666.5100,666.4333,668.8900,664.1300,664.1300,664.2064,2.3800,37,2.2269,82.3953,0.9357,25149.9106,target_hit
PA-SC-002-2026-03-13-02,2026-03-13,in_sample,long,neutral,2026-03-13T14:30:00-04:00,2026-03-13T14:40:00-04:00,2026-03-13T14:45:00-04:00,2026-03-13T15:20:00-04:00,late_1330_1600,664.4100,664.4864,663.0900,665.7300,663.0900,663.0137,1.3200,37,-1.4727,-54.4899,-1.1157,25095.4207,stop_hit
PA-SC-002-2026-03-13-03,2026-03-13,in_sample,short,neutral,2026-03-13T15:25:00-04:00,2026-03-13T15:35:00-04:00,2026-03-13T15:40:00-04:00,2026-03-13T15:55:00-04:00,late_1330_1600,661.8000,661.7238,662.7800,660.8200,662.3000,662.3762,0.9800,37,-0.6524,-24.1388,-0.6657,25071.2819,session_close
PA-SC-002-2026-03-16-01,2026-03-16,in_sample,short,neutral,2026-03-16T10:30:00-04:00,2026-03-16T10:35:00-04:00,2026-03-16T10:40:00-04:00,2026-03-16T11:30:00-04:00,open_0930_1100,668.4000,668.3232,670.3600,666.4400,670.3600,670.4370,1.9600,37,-2.1138,-78.2106,-1.0785,24993.0713,stop_hit
PA-SC-002-2026-03-16-02,2026-03-16,in_sample,short,neutral,2026-03-16T11:55:00-04:00,2026-03-16T12:00:00-04:00,2026-03-16T12:05:00-04:00,2026-03-16T13:10:00-04:00,midday_1100_1330,668.2300,668.1532,669.6200,666.8400,669.6200,669.6970,1.3900,37,-1.5438,-57.1206,-1.1106,24935.9507,stop_hit
PA-SC-002-2026-03-16-03,2026-03-16,in_sample,long,neutral,2026-03-16T14:05:00-04:00,2026-03-16T14:15:00-04:00,2026-03-16T14:20:00-04:00,2026-03-16T15:05:00-04:00,late_1330_1600,669.8100,669.8870,668.9900,670.6300,670.6300,670.5529,0.8200,37,0.6659,24.6383,0.8121,24960.5890,target_hit
PA-SC-002-2026-03-18-01,2026-03-18,in_sample,short,neutral,2026-03-18T10:25:00-04:00,2026-03-18T10:30:00-04:00,2026-03-18T10:35:00-04:00,2026-03-18T11:00:00-04:00,open_0930_1100,666.2400,666.1634,667.3800,665.1000,667.3800,667.4567,1.1400,37,-1.2933,-47.8521,-1.1345,24912.7369,stop_hit
PA-SC-002-2026-03-18-02,2026-03-18,in_sample,short,neutral,2026-03-18T14:50:00-04:00,2026-03-18T14:55:00-04:00,2026-03-18T15:00:00-04:00,2026-03-18T15:05:00-04:00,late_1330_1600,663.4000,663.3237,664.7100,662.0900,664.7100,664.7865,1.3100,37,-1.4628,-54.1236,-1.1166,24858.6133,stop_hit
PA-SC-002-2026-03-18-03,2026-03-18,in_sample,short,trend_supportive,2026-03-18T15:20:00-04:00,2026-03-18T15:25:00-04:00,2026-03-18T15:30:00-04:00,2026-03-18T15:40:00-04:00,late_1330_1600,662.9000,662.8237,663.4900,662.3100,662.3100,662.3862,0.5900,37,0.4375,16.1875,0.7415,24874.8008,target_hit
PA-SC-002-2026-03-19-01,2026-03-19,in_sample,short,neutral,2026-03-19T13:00:00-04:00,2026-03-19T13:05:00-04:00,2026-03-19T13:10:00-04:00,2026-03-19T13:20:00-04:00,midday_1100_1330,655.8400,655.7644,657.3650,654.3150,657.3650,657.4407,1.5250,37,-1.6763,-62.0231,-1.0992,24812.7777,stop_hit
PA-SC-002-2026-03-19-02,2026-03-19,in_sample,long,trend_supportive,2026-03-19T14:10:00-04:00,2026-03-19T14:15:00-04:00,2026-03-19T14:20:00-04:00,2026-03-19T14:25:00-04:00,late_1330_1600,658.1900,658.2658,657.2550,659.1250,657.2550,657.1793,0.9350,37,-1.0865,-40.2005,-1.1620,24772.5772,stop_hit
PA-SC-002-2026-03-20-01,2026-03-20,validation,short,neutral,2026-03-20T13:30:00-04:00,2026-03-20T13:40:00-04:00,2026-03-20T13:45:00-04:00,2026-03-20T14:20:00-04:00,late_1330_1600,651.1400,651.0649,652.3800,649.9000,649.9000,649.9750,1.2400,38,1.0899,41.4162,0.8790,24813.9934,target_hit
PA-SC-002-2026-03-20-02,2026-03-20,validation,short,neutral,2026-03-20T14:35:00-04:00,2026-03-20T14:40:00-04:00,2026-03-20T14:45:00-04:00,2026-03-20T15:20:00-04:00,late_1330_1600,648.1600,648.0852,649.1031,647.2169,647.2169,647.2916,0.9431,38,0.7936,30.1568,0.8415,24844.1502,target_hit
PA-SC-002-2026-03-23-01,2026-03-23,validation,long,trend_supportive,2026-03-23T10:15:00-04:00,2026-03-23T10:20:00-04:00,2026-03-23T10:25:00-04:00,2026-03-23T10:45:00-04:00,open_0930_1100,661.7900,661.8662,660.0800,663.5000,660.0800,660.0040,1.7100,37,-1.8622,-68.9014,-1.0890,24775.2488,stop_hit
PA-SC-002-2026-03-23-02,2026-03-23,validation,short,trend_supportive,2026-03-23T11:50:00-04:00,2026-03-23T11:55:00-04:00,2026-03-23T12:00:00-04:00,2026-03-23T14:35:00-04:00,midday_1100_1330,655.9900,655.9144,659.0100,652.9700,659.0100,659.0859,3.0200,33,-3.1715,-104.6595,-1.0502,24670.5893,stop_hit
PA-SC-002-2026-03-23-03,2026-03-23,validation,short,neutral,2026-03-23T15:15:00-04:00,2026-03-23T15:20:00-04:00,2026-03-23T15:25:00-04:00,2026-03-23T15:55:00-04:00,late_1330_1600,657.5400,657.4642,658.3650,656.7150,656.7150,656.7907,0.8250,37,0.6735,24.9195,0.8164,24695.5088,target_hit
PA-SC-002-2026-03-24-01,2026-03-24,validation,short,neutral,2026-03-24T13:00:00-04:00,2026-03-24T13:05:00-04:00,2026-03-24T13:10:00-04:00,2026-03-24T14:30:00-04:00,midday_1100_1330,653.0300,652.9547,655.4000,650.6600,655.4000,655.4755,2.3700,37,-2.5208,-93.2696,-1.0636,24602.2392,stop_hit
PA-SC-002-2026-03-24-02,2026-03-24,validation,short,neutral,2026-03-24T15:30:00-04:00,2026-03-24T15:40:00-04:00,2026-03-24T15:45:00-04:00,2026-03-24T15:50:00-04:00,late_1330_1600,653.8200,653.7446,654.7850,652.8550,652.8550,652.9303,0.9650,37,0.8143,30.1291,0.8438,24632.3683,target_hit
PA-SC-002-2026-03-26-01,2026-03-26,validation,short,trend_supportive,2026-03-26T12:25:00-04:00,2026-03-26T12:35:00-04:00,2026-03-26T12:40:00-04:00,2026-03-26T13:40:00-04:00,midday_1100_1330,649.1200,649.0451,650.4400,647.8000,647.8000,647.8748,1.3200,37,1.1703,43.3011,0.8866,24675.6694,target_hit
PA-SC-002-2026-03-26-02,2026-03-26,validation,short,trend_supportive,2026-03-26T13:50:00-04:00,2026-03-26T13:55:00-04:00,2026-03-26T14:00:00-04:00,2026-03-26T14:50:00-04:00,late_1330_1600,646.6550,646.5803,647.5900,645.7200,647.5900,647.6648,0.9350,38,-1.0845,-41.2110,-1.1599,24634.4584,stop_hit
PA-SC-002-2026-03-26-03,2026-03-26,validation,short,neutral,2026-03-26T15:30:00-04:00,2026-03-26T15:35:00-04:00,2026-03-26T15:40:00-04:00,2026-03-26T15:45:00-04:00,late_1330_1600,645.8300,645.7554,646.2800,645.3800,645.3800,645.4545,0.4500,38,0.3009,11.4342,0.6687,24645.8926,target_hit
PA-SC-002-2026-03-27-01,2026-03-27,validation,short,trend_supportive,2026-03-27T12:05:00-04:00,2026-03-27T12:15:00-04:00,2026-03-27T12:20:00-04:00,2026-03-27T12:35:00-04:00,midday_1100_1330,639.1700,639.0961,640.0699,638.2701,638.2701,638.3439,0.8999,38,0.7522,28.5836,0.8359,24674.4762,target_hit
PA-SC-002-2026-03-27-02,2026-03-27,validation,short,neutral,2026-03-27T13:25:00-04:00,2026-03-27T13:35:00-04:00,2026-03-27T13:40:00-04:00,2026-03-27T13:50:00-04:00,midday_1100_1330,636.9600,636.8863,637.5800,636.3400,636.3400,636.4136,0.6200,38,0.4727,17.9626,0.7624,24692.4388,target_hit
PA-SC-002-2026-03-27-03,2026-03-27,validation,short,neutral,2026-03-27T14:00:00-04:00,2026-03-27T14:05:00-04:00,2026-03-27T14:10:00-04:00,2026-03-27T14:20:00-04:00,late_1330_1600,635.4150,635.3415,636.3150,634.5150,636.3150,636.3886,0.9000,38,-1.0471,-39.7898,-1.1634,24652.6490,stop_hit
PA-SC-002-2026-03-30-01,2026-03-30,validation,short,neutral,2026-03-30T13:10:00-04:00,2026-03-30T13:15:00-04:00,2026-03-30T13:20:00-04:00,2026-03-30T14:25:00-04:00,midday_1100_1330,634.0850,634.0116,635.5200,632.6500,632.6500,632.7233,1.4350,38,1.2883,48.9554,0.8978,24701.6044,target_hit
PA-SC-002-2026-03-30-02,2026-03-30,validation,short,neutral,2026-03-30T14:50:00-04:00,2026-03-30T15:00:00-04:00,2026-03-30T15:05:00-04:00,2026-03-30T15:05:00-04:00,late_1330_1600,631.5100,631.4368,632.3200,630.7000,630.7000,630.7731,0.8100,39,0.6637,25.8843,0.8194,24727.4887,target_hit
PA-SC-002-2026-03-30-03,2026-03-30,validation,short,neutral,2026-03-30T15:10:00-04:00,2026-03-30T15:20:00-04:00,2026-03-30T15:25:00-04:00,2026-03-30T15:35:00-04:00,late_1330_1600,629.8601,629.7871,630.5500,629.1702,630.5500,630.6231,0.6899,39,-0.8360,-32.6040,-1.2118,24694.8847,stop_hit
PA-SC-002-2026-03-31-01,2026-03-31,validation,short,neutral,2026-03-31T10:40:00-04:00,2026-03-31T10:45:00-04:00,2026-03-31T10:50:00-04:00,2026-03-31T11:10:00-04:00,open_0930_1100,639.4100,639.3361,641.5200,637.3000,641.5200,641.5942,2.1100,38,-2.2581,-85.8078,-1.0702,24609.0769,stop_hit
PA-SC-002-2026-03-31-02,2026-03-31,validation,long,neutral,2026-03-31T12:20:00-04:00,2026-03-31T12:30:00-04:00,2026-03-31T12:35:00-04:00,2026-03-31T12:35:00-04:00,midday_1100_1330,641.9600,642.0342,641.3900,642.5300,642.5300,642.4557,0.5700,38,0.4215,16.0170,0.7395,24625.0939,target_hit
PA-SC-002-2026-03-31-03,2026-03-31,validation,long,neutral,2026-03-31T15:35:00-04:00,2026-03-31T15:45:00-04:00,2026-03-31T15:50:00-04:00,2026-03-31T15:55:00-04:00,late_1330_1600,650.8800,650.9551,649.6500,652.1100,649.6500,649.5750,1.2300,37,-1.3801,-51.0637,-1.1220,24574.0302,stop_hit
PA-SC-002-2026-04-01-01,2026-04-01,validation,short,neutral,2026-04-01T13:45:00-04:00,2026-04-01T13:50:00-04:00,2026-04-01T13:55:00-04:00,2026-04-01T13:55:00-04:00,late_1330_1600,657.5500,657.4742,658.0370,657.0630,657.0630,657.1387,0.4870,37,0.3355,12.4135,0.6889,24586.4437,target_hit
PA-SC-002-2026-04-01-02,2026-04-01,validation,short,trend_supportive,2026-04-01T14:00:00-04:00,2026-04-01T14:05:00-04:00,2026-04-01T14:10:00-04:00,2026-04-01T14:15:00-04:00,late_1330_1600,656.1000,656.0244,656.9500,655.2500,655.2500,655.3255,0.8500,37,0.6989,25.8593,0.8222,24612.3030,target_hit
PA-SC-002-2026-04-01-03,2026-04-01,validation,short,trend_supportive,2026-04-01T14:20:00-04:00,2026-04-01T14:30:00-04:00,2026-04-01T14:35:00-04:00,2026-04-01T14:40:00-04:00,late_1330_1600,654.0100,653.9346,655.2400,652.7800,655.2400,655.3155,1.2300,37,-1.3809,-51.0933,-1.1227,24561.2097,stop_hit
PA-SC-002-2026-04-01-04,2026-04-01,validation,long,neutral,2026-04-01T15:25:00-04:00,2026-04-01T15:35:00-04:00,2026-04-01T15:40:00-04:00,2026-04-01T15:50:00-04:00,late_1330_1600,656.2200,656.2956,655.6600,656.7800,655.6600,655.5844,0.5600,37,-0.7112,-26.3144,-1.2700,24534.8953,stop_hit
PA-SC-002-2026-04-06-01,2026-04-06,out_of_sample,long,neutral,2026-04-06T14:15:00-04:00,2026-04-06T14:20:00-04:00,2026-04-06T14:25:00-04:00,2026-04-06T15:55:00-04:00,late_1330_1600,658.3900,658.4658,657.2700,659.5100,658.8700,658.7941,1.1200,37,0.3283,12.1471,0.2931,24547.0424,session_close
PA-SC-002-2026-04-07-01,2026-04-07,out_of_sample,short,neutral,2026-04-07T11:00:00-04:00,2026-04-07T11:05:00-04:00,2026-04-07T11:10:00-04:00,2026-04-07T11:15:00-04:00,midday_1100_1330,651.4200,651.3449,652.7000,650.1400,652.7000,652.7753,1.2800,37,-1.4304,-52.9248,-1.1175,24494.1176,stop_hit
PA-SC-002-2026-04-07-02,2026-04-07,out_of_sample,short,neutral,2026-04-07T14:45:00-04:00,2026-04-07T14:50:00-04:00,2026-04-07T14:55:00-04:00,2026-04-07T15:15:00-04:00,late_1330_1600,654.2100,654.1346,655.5200,652.9000,655.5200,655.5956,1.3100,37,-1.4610,-54.0570,-1.1153,24440.0606,stop_hit
PA-SC-002-2026-04-08-01,2026-04-08,out_of_sample,short,neutral,2026-04-08T10:30:00-04:00,2026-04-08T10:35:00-04:00,2026-04-08T10:40:00-04:00,2026-04-08T10:55:00-04:00,open_0930_1100,673.3209,673.2436,674.3600,672.2818,672.2818,672.3590,1.0391,36,0.8846,31.8456,0.8513,24471.9062,target_hit
PA-SC-002-2026-04-08-02,2026-04-08,out_of_sample,long,neutral,2026-04-08T13:55:00-04:00,2026-04-08T14:00:00-04:00,2026-04-08T14:05:00-04:00,2026-04-08T14:15:00-04:00,late_1330_1600,676.2200,676.2976,675.5600,676.8800,675.5600,675.4824,0.6600,36,-0.8152,-29.3472,-1.2352,24442.5590,stop_hit
PA-SC-002-2026-04-08-03,2026-04-08,out_of_sample,short,neutral,2026-04-08T14:40:00-04:00,2026-04-08T14:45:00-04:00,2026-04-08T14:50:00-04:00,2026-04-08T14:55:00-04:00,late_1330_1600,673.8250,673.7476,674.6000,673.0500,673.0500,673.1273,0.7750,36,0.6203,22.3308,0.8004,24464.8898,target_hit
PA-SC-002-2026-04-08-04,2026-04-08,out_of_sample,long,neutral,2026-04-08T15:30:00-04:00,2026-04-08T15:35:00-04:00,2026-04-08T15:40:00-04:00,2026-04-08T15:55:00-04:00,late_1330_1600,674.7900,674.8675,673.4800,676.1000,675.8800,675.8024,1.3100,36,0.9349,33.6564,0.7137,24498.5462,session_close
PA-SC-002-2026-04-09-01,2026-04-09,out_of_sample,long,neutral,2026-04-09T11:10:00-04:00,2026-04-09T11:15:00-04:00,2026-04-09T11:20:00-04:00,2026-04-09T11:30:00-04:00,midday_1100_1330,676.4200,676.4976,674.9900,677.8500,677.8500,677.7722,1.4300,36,1.2746,45.8856,0.8913,24544.4318,target_hit
PA-SC-002-2026-04-09-02,2026-04-09,out_of_sample,long,neutral,2026-04-09T11:50:00-04:00,2026-04-09T11:55:00-04:00,2026-04-09T12:00:00-04:00,2026-04-09T12:00:00-04:00,midday_1100_1330,678.8200,678.8979,677.8400,679.8000,679.8000,679.7220,0.9800,36,0.8241,29.6676,0.8409,24574.0994,target_hit
PA-SC-002-2026-04-09-03,2026-04-09,out_of_sample,long,neutral,2026-04-09T13:05:00-04:00,2026-04-09T13:15:00-04:00,2026-04-09T13:20:00-04:00,2026-04-09T13:30:00-04:00,midday_1100_1330,680.8000,680.8781,679.9700,681.6300,679.9700,679.8920,0.8300,36,-0.9861,-35.4996,-1.1881,24538.5998,stop_hit
PA-SC-002-2026-04-10-01,2026-04-10,out_of_sample,short,neutral,2026-04-10T11:50:00-04:00,2026-04-10T12:00:00-04:00,2026-04-10T12:05:00-04:00,2026-04-10T15:55:00-04:00,midday_1100_1330,679.2900,679.2121,680.3600,678.2200,679.3400,679.4179,1.0700,36,-0.2058,-7.4088,-0.1923,24531.1910,session_close
PA-SC-002-2026-04-13-01,2026-04-13,out_of_sample,long,neutral,2026-04-13T12:20:00-04:00,2026-04-13T12:25:00-04:00,2026-04-13T12:30:00-04:00,2026-04-13T12:50:00-04:00,midday_1100_1330,681.3800,681.4581,680.2000,682.5600,682.5600,682.4817,1.1800,35,1.0236,35.8260,0.8675,24567.0170,target_hit
PA-SC-002-2026-04-13-02,2026-04-13,out_of_sample,long,neutral,2026-04-13T14:40:00-04:00,2026-04-13T14:45:00-04:00,2026-04-13T14:50:00-04:00,2026-04-13T15:20:00-04:00,late_1330_1600,683.1000,683.1783,682.5300,683.6700,683.6700,683.5916,0.5700,35,0.4133,14.4655,0.7251,24581.4825,target_hit
PA-SC-002-2026-04-14-01,2026-04-14,out_of_sample,long,trend_supportive,2026-04-14T10:05:00-04:00,2026-04-14T10:10:00-04:00,2026-04-14T10:15:00-04:00,2026-04-14T11:25:00-04:00,open_0930_1100,690.8700,690.9491,689.5700,692.1700,692.1700,692.0908,1.3000,35,1.1417,39.9595,0.8782,24621.4420,target_hit
PA-SC-002-2026-04-14-02,2026-04-14,out_of_sample,long,neutral,2026-04-14T12:20:00-04:00,2026-04-14T12:25:00-04:00,2026-04-14T12:30:00-04:00,2026-04-14T12:50:00-04:00,midday_1100_1330,693.5900,693.6694,693.1800,694.0000,693.1800,693.1007,0.4100,35,-0.5687,-19.9045,-1.3871,24601.5375,stop_hit
PA-SC-002-2026-04-14-03,2026-04-14,out_of_sample,long,neutral,2026-04-14T15:00:00-04:00,2026-04-14T15:05:00-04:00,2026-04-14T15:10:00-04:00,2026-04-14T15:20:00-04:00,late_1330_1600,693.3750,693.4543,692.6800,694.0700,694.0700,693.9906,0.6950,35,0.5363,18.7705,0.7717,24620.3080,target_hit
PA-SC-002-2026-04-15-01,2026-04-15,out_of_sample,long,neutral,2026-04-15T10:20:00-04:00,2026-04-15T10:25:00-04:00,2026-04-15T10:30:00-04:00,2026-04-15T12:55:00-04:00,open_0930_1100,696.9200,696.9997,695.8600,697.9800,695.8600,695.7804,1.0600,35,-1.2193,-42.6755,-1.1503,24577.6325,stop_hit
PA-SC-002-2026-04-15-02,2026-04-15,out_of_sample,long,neutral,2026-04-15T14:30:00-04:00,2026-04-15T14:40:00-04:00,2026-04-15T14:45:00-04:00,2026-04-15T14:50:00-04:00,late_1330_1600,698.8900,698.9699,698.4700,699.3100,699.3100,699.2301,0.4200,35,0.2602,9.1070,0.6195,24586.7395,target_hit
PA-SC-002-2026-04-16-01,2026-04-16,out_of_sample,long,neutral,2026-04-16T11:00:00-04:00,2026-04-16T11:05:00-04:00,2026-04-16T11:10:00-04:00,2026-04-16T11:35:00-04:00,midday_1100_1330,700.9800,701.0601,699.9200,702.0400,702.0400,701.9598,1.0600,35,0.8997,31.4895,0.8488,24618.2290,target_hit
